fips,adult_pop,female_pop,male_pop,median_age,population,pct_poverty,median_income,pct_highschool,pct_unemployed
26057,32853,19304,21898,39.6,41202,18.8,42642,89.6,4
26059,35698,22952,22822,42.4,45774,14.5,49049,87.1,4.3
26061,29212,16775,19780,33.1,36555,20.2,38603,92,3.9
26063,25459,15926,15555,48.8,31481,14.2,44845,88.7,3.7
26065,230418,147852,140199,31.9,288051,20.1,49387,92.3,5.7
26067,49584,29683,34549,38.2,64232,14.5,50383,89.3,4.7
26069,21037,12699,12628,52.8,25327,18.2,39721,88.4,5.4
26071,9356,5640,5555,54.4,11195,15.4,38913,91.7,3.7
26073,58899,36626,34656,27.4,71282,23.4,42924,91.5,6.2
26075,123908,77437,81023,41,158460,13.6,50809,89.8,5
26077,204692,133408,128246,34.3,261654,16.6,53370,93.6,4.8
26079,13574,8423,8840,44.4,17263,15.3,48426,86.6,4.8
26081,483389,325699,316474,35.1,642173,12.1,59649,89.5,4.3
26083,1851,1070,1129,56.7,2199,12.3,42799,94.4,3.3
26085,9584,5622,5874,52.8,11496,21.9,33708,82.1,4.7
26087,69413,43574,44766,44,88340,10.8,56079,90.2,5.4
26089,18221,11080,10685,54.3,21765,8.1,62174,94.8,3.7
26091,77313,48611,49893,41.6,98504,12.5,52738,90.5,4.3
26093,147031,94203,94421,43.3,188624,5.8,79388,95.1,3.6
26095,5293,2650,3708,44.7,6358,20.9,41881,88.8,5.6
26097,9073,5293,5527,52.3,10820,13.7,42887,89.1,6.1
26099,681011,445257,422473,41.1,867730,11,60175,89.2,4.8
26101,20144,11710,12663,49.2,24373,14.2,46851,90.3,5.3
26103,54436,32951,33484,39.3,66435,15.1,50681,94.5,4
26105,22906,14460,14416,46.2,28876,15.3,46624,91.5,5.7
26107,35168,21554,21667,36.4,43221,20.7,41759,89.3,5.9
26109,18898,11463,11818,48.7,23281,13,42306,91.5,4.1
26111,65389,42346,41116,41.5,83462,9.5,58526,94.1,4.7
26113,11605,7409,7693,43.5,15102,14.7,41625,87.7,5
26115,116516,75464,73744,42.4,149208,10,61962,90.4,4.2
26117,48714,30488,32486,40.9,62974,15.6,46877,87.6,4.7
26119,7813,4518,4655,55.9,9173,17,37021,87.1,5.6
26121,132714,87135,86273,39.2,173408,18.8,44473,89.2,6.1
26123,37086,23805,24133,43.1,47938,17.2,47221,85.8,4.8
26125,976130,637220,606750,41.1,1243970,8.7,72078,93.5,4.2
26127,19908,12909,13118,43.1,26027,18,42446,85.7,4.5
26129,17044,10519,10385,50.2,20904,17.3,37842,85.2,5.3
26131,5180,2917,2994,58,5911,15.8,35894,91.7,4.8
26133,17808,11405,11705,43.5,23110,19.1,41018,87.5,4.6
26135,6720,4063,4201,52.6,8264,18.6,36181,83.1,4.7
26137,19228,12336,12134,44.5,24470,14,50061,91.5,4.1
26139,213331,143057,139193,35.1,282250,9,65004,91.7,3.6
26141,10707,6404,6358,54.9,12762,14.7,43484,88.5,5.7
26143,20080,11849,11851,55.6,23700,17.7,37817,88.4,6
26145,150649,98862,93464,41,192326,17.8,45739,88.5,5.5
26147,125452,80338,79249,43.7,159587,13.8,52178,89.5,5.5
26149,45732,30522,30331,39.7,60853,14.9,48271,86,4
26151,32389,20792,20617,45.2,41409,15.5,43579,87.9,5.2
26153,6640,4042,3959,52.2,8001,14.8,42883,89.2,5.5
26155,53734,34670,33884,42.5,68554,12,52716,91.5,5.2
26157,42219,26623,26715,44.5,53338,13.6,46950,89.2,4.8
26159,57306,37798,37425,41.3,75223,16.5,48518,86.5,4.5
26161,295567,184108,180601,33.3,364709,14.6,66040,94.7,4.1
26163,1329947,907494,841872,37.8,1749366,22.9,43570,85.1,7.6
26165,25361,16633,16530,41.9,33163,17.8,40485,88.6,4.6
27001,12953,7706,7877,54.7,15583,13.1,46617,91.3,3.5
27003,262559,172830,173127,38.4,345957,6.8,76497,93.5,3.5
27005,25527,16914,16820,42,33734,12.7,55780,92.4,2.4
27007,34455,23167,22939,33.8,46106,18.3,45344,90.2,6.7
27009,30110,19976,20016,36.2,39992,8.5,53675,92.3,3.5
27011,4008,2568,2482,49.4,5050,11.9,46713,89.6,1.4
27013,53428,32880,33561,30.9,66441,15,53829,94.2,3.5
27015,19768,12777,12554,42.5,25331,8.2,56049,91.1,1.8
27017,27653,17054,18684,41.2,35738,10.2,58509,94.2,2.7
27019,72878,50502,49760,37.5,100262,4.3,94057,95.7,2.3
27021,22803,14209,14784,48.6,28993,15.5,49585,91.3,3.6
27023,9352,6135,5998,41.9,12133,8.9,51675,90.1,1.5
27025,42205,26431,28317,40.8,54748,6.7,74908,93.8,3.7
27027,47822,31828,31047,32.7,62875,12,59937,94.4,2.2
27029,6633,4369,4458,42,8827,16.5,43797,86.5,4.2
27031,4466,2656,2630,52.3,5286,10.1,48884,95.6,1.5
27033,8719,5788,5682,43.7,11470,12,47437,89.9,3
27035,49975,32053,31887,44.3,63940,11,51803,93.5,2.6
27037,314503,212216,205270,38,417486,5.6,79111,94.7,3.3
27039,15041,10264,10242,37.9,20506,7.7,68238,94.3,2.5
27041,29474,18737,18719,44.2,37456,8.6,55257,94.8,2.7
27043,10882,7005,6930,45.6,13935,11.7,49176,90.2,2
27045,15908,10476,10527,42.9,21003,12.3,60575,90.8,2.3
27047,23825,15247,15199,44.6,30446,11,48943,88.9,2.9
27049,36210,23396,23280,43.2,46676,7.7,66038,93.3,3.2
27051,4596,2979,2977,44.6,5956,12,51274,92.8,2.9
27053,959394,623382,609101,36.3,1232483,10.9,71184,92.8,3.7
27055,14749,9430,9384,45.3,18814,8.5,58201,93.6,2.7
27057,16311,10222,10496,48.7,20718,13.1,49129,92,2.5
27059,29713,19254,19771,39.7,39025,7.7,68303,91.2,4.3
27061,35679,22368,22874,46.1,45242,13.3,51644,93.3,3.5
27063,7766,4867,5077,44.5,9944,8.7,58849,92.2,2.3
27065,12436,7820,8010,44.9,15830,13.2,51347,88.5,4.7
27067,32302,21172,21323,39.8,42495,11.5,53034,88.2,2.6
27069,3408,2162,2171,48.2,4333,11,50012,91.8,1.7
27071,10278,6291,6337,49.4,12628,14.3,49393,91,4.4
27073,5393,3322,3393,50,6715,9.7,49669,92.9,2.2
27075,8678,5211,5414,50.7,10625,9.1,62746,95.4,2.3
27077,3127,1848,1966,50.9,3814,10.9,47584,89.7,2.5
27079,20968,13673,13918,41.1,27591,8.4,63451,90.8,3.1
27081,4469,2852,2931,46,5783,12.7,46405,91.7,2
27083,19206,12856,12843,35.9,25699,12.8,52989,92.4,3.1
27085,27463,18009,17833,41,35842,7.4,58393,91.1,2.7
27087,3755,2704,2761,36.2,5465,17.5,41640,87.1,6.4
27089,7200,4584,4740,43.7,9324,9.8,54651,89,2.7
27091,15533,10035,9794,45.4,19829,12.1,48326,90.1,2.1
27093,17498,11347,11763,42.2,23110,7.1,61374,92,2.6
27095,19686,12858,13008,41.5,25866,12.1,53407,89.9,4
27097,25089,16250,16571,41.9,32821,11.9,51422,89.4,3.1
27099,29370,19509,19654,39.2,39163,13.2,53302,87,3.8
27101,6545,4167,4162,47.4,8329,9.3,52373,90,2.7
27103,26150,16669,16906,36.2,33575,8,66868,93.6,2.5
27105,16006,10603,11245,36.1,21848,11.6,56069,77.3,4.8
27107,5068,3279,3300,44.4,6579,12.1,49572,90.3,2.1
27109,115346,78201,74901,37,153102,8.6,72511,94.3,3
27111,45494,28879,29206,46.7,58085,10.5,51252,91.7,2.5
27113,10944,7105,7130,39,14235,9.8,52724,91.5,2.3
27115,23075,13462,15412,44.7,28874,12.2,50962,89.1,3.7
27117,6884,4697,4505,42.3,9202,10.9,51050,86.2,2.7
27119,24117,15704,15956,38.8,31660,14.5,50893,91.1,2.7
27121,8757,5424,5625,46.3,11049,9.1,58892,93.5,2.3
27123,414181,277048,263601,34.8,540649,13.9,60287,90.3,4.5
27125,3024,1980,2027,42.9,4007,9.8,50625,92.1,2.7
27127,11559,7638,7625,42.6,15263,9.1,54918,88.5,2.2
27129,11412,7226,7434,45,14660,9.9,56724,88.5,2.2
27131,51320,32109,33513,36.7,65622,9.7,67726,90.1,3
27133,7140,4863,4701,41.6,9564,9.4,57518,90.1,1.4
27135,11834,7594,8032,41.6,15626,7.8,55879,91.2,1.5
27137,161728,99627,100353,40.6,199980,14.7,50156,93.5,3.6
27139,103309,72014,71666,36.3,143680,5.5,91046,94.9,3.1
27141,68454,45487,48041,36,93528,6.3,83304,94.5,3
27143,11318,7358,7469,41.8,14827,9.1,60978,89.8,3
27145,120032,77034,78618,34.5,155652,11.7,57881,92.1,3.4
27147,27513,18531,18274,39.5,36805,9.1,60619,92.4,3
27149,7656,4864,4829,33.1,9693,11.1,58179,91.6,2
27151,7269,4653,4766,43.6,9419,10.2,50954,88.6,2.2
27153,18450,11787,12446,43.6,24233,12.5,46255,87.8,2.7
27155,2670,1693,1663,49.2,3356,12.7,50416,90.7,2.7
27157,16580,10663,10610,44.3,21273,7.6,63115,93.2,2.3
27159,10406,6927,6834,42.7,13761,14.6,40963,89.3,3.1
27161,14455,9881,9030,39.7,18911,9.3,53383,92,3.1
27163,190252,128125,124992,39.2,253117,4.5,90755,96,2.8
27165,8286,5475,5433,41,10908,11.3,49482,84.9,1.9
27167,4938,3097,3261,43.4,6358,8.9,54373,92.3,1.3
27169,41648,25691,25257,34.7,50948,11.5,56499,92.5,4
27171,94929,65658,66892,36.6,132550,5.3,76256,94.2,3.3
27173,7646,4920,5015,43,9935,9.9,55690,90.6,2.1
28001,24661,15424,15824,41.2,31248,31.4,32956,80.8,4.7
28003,28565,19091,18213,39.9,37304,16.9,38675,81.4,4.3
28005,9848,6426,6032,46.4,12458,24,34986,76.6,5.2
28007,14154,9987,8947,40.4,18934,23.8,31722,76.9,5.7
28009,6458,4192,4072,42,8264,25.3,36400,76.2,7.2
28011,24642,17455,15282,35.1,32737,35.3,29633,74.8,7.6
28013,11090,7626,6984,41.4,14610,21.9,34417,74.6,5
28015,8231,5068,5187,45.3,10255,17.4,39622,80.8,4.3
28017,12960,8822,8424,37.8,17246,22.2,34611,72.9,5.9
28019,6368,4228,4014,42.9,8242,23.1,36194,81.5,6.8
28021,7129,4803,4336,32.4,9139,38.2,29266,77.6,8.5
28023,12322,8431,7457,42.2,15888,20.9,37814,80.2,5.6
28025,15272,10491,9359,39.6,19850,23.9,34408,78.8,7.7
28027,17325,12853,10956,34.6,23809,41.2,26815,77.5,12.3
28029,21760,14802,13680,38.2,28482,27.1,34450,77.9,7.6
28031,14728,10056,9513,38.4,19569,23.5,33348,79.4,7.1
28033,129685,90826,84785,36.6,175611,10.2,64138,89.2,4.7
28035,58558,39875,36104,32.7,75979,25.4,36709,86.2,7.6
28037,5902,3957,3825,42.2,7782,20.2,37533,84.2,5.5
28039,17448,11742,11953,36.7,23695,16.1,50705,80.3,4.4
28041,10667,5747,7661,38.3,13408,24.1,39559,75.2,4
28043,16250,11151,10124,39.9,21275,22.5,37419,77.3,5.2
28045,36609,23759,23032,43,46791,17.2,45369,84.3,5.1
28047,153817,103175,100059,36.2,203234,20.5,42988,86.4,5.7
28049,181708,128623,112606,34.5,241229,20.8,42903,86.3,6.5
28051,13216,9445,8554,34.1,17999,42.5,22045,74.4,8.6
28053,6179,4530,3983,36.3,8513,38.9,25506,65.3,13.2
28055,1122,543,751,40.1,1294,40.5,26957,66.5,3.7
28057,18364,11925,11604,39.8,23529,18.1,40644,75.8,3.8
28059,107416,71784,69457,38.6,141241,17.6,53288,87.7,5.1
28061,12758,8501,8077,41.4,16578,22.7,34806,83.2,3.3
28063,5635,3693,3604,38.3,7297,33.7,26731,78.5,4.6
28065,9080,5947,5438,43.8,11385,26.9,30815,79.8,7.1
28067,50578,34893,33060,37.4,67953,20.5,40283,80.5,4.1
28069,7925,4955,4941,40.5,9896,28.3,31018,77.8,4.4
28071,44071,27601,26195,29.9,53796,20.7,42287,89.4,4.2
28073,45574,31655,29259,35.3,60914,12.6,57419,92.1,5.6
28075,59171,40118,37637,38,77755,23.7,40949,86.2,5.1
28077,9611,6474,6275,39.7,12749,19.7,42291,79.3,5.5
28079,16644,11004,11616,36.6,22620,24.9,35644,76.7,5.3
28081,63629,44460,40921,37.3,85381,17,43834,83.4,4.3
28083,21688,15847,14009,33.4,29856,35.6,27573,77.5,6.2
28085,26134,18043,16480,39.2,34523,20,39701,85.9,4.2
28087,45554,31236,28366,36.9,59602,21.2,44142,84.1,6.7
28089,78632,54909,50205,37,105114,12,65870,90.3,3.7
28091,19292,13014,12237,39.7,25251,27,33416,77.8,4.5
28093,27998,18098,17703,40.4,35801,23,37561,78.5,4
28095,27537,18701,17172,41.1,35873,19.4,38208,78.6,5.2
28097,7868,5343,4844,43,10187,24.2,34946,74.9,4.3
28099,21033,15379,14024,36,29403,22.5,37195,78.6,5.1
28101,16127,11226,10332,37.8,21558,21.7,37468,83.5,4.9
28103,8258,5783,5255,37.1,11038,31.6,29330,69,8.5
28105,40955,24879,24954,25.5,49833,28.3,36105,86.8,6
28107,25479,17685,16479,37.4,34164,22.7,35570,79.7,5
28109,42646,27946,27364,40.7,55310,18.6,43654,83.6,6
28111,9390,6266,5979,40.9,12245,21.4,38064,80.7,4.9
28113,29128,20897,18770,37.2,39667,30.1,32485,79.3,4.8
28115,23147,16004,15546,36.5,31550,18.4,41455,76.7,4.3
28117,19533,12883,12373,38.9,25256,24.2,36558,76.4,4.8
28119,5559,3859,3490,39.8,7349,34.3,26210,67.6,13.3
28121,114257,77742,72486,37.7,150228,9.5,62284,90,3.2
28123,20695,14460,13747,36.5,28207,22.6,34452,72.8,6.9
28125,3414,2400,2152,40.9,4552,35,27880,74.7,12.6
28127,20329,13820,13092,39.2,26912,23.1,39568,80.4,5.8
28129,12149,8243,7666,41.2,15909,18.9,38521,81.3,2.1
28131,14036,8915,9097,37.9,18012,20.3,41884,82.8,4.5
28133,20277,12550,13857,35.2,26407,35.1,29529,72.5,9.6
28135,11505,6368,8026,36.6,14394,37.2,29233,67.3,4.7
28137,21593,14624,13577,37.6,28201,17.2,45643,79.8,4.5
28139,16731,11286,10904,38.6,22190,24.8,38571,77.2,6.1
28141,15198,10016,9475,43.2,19491,17.6,37909,78.5,5.6
28143,7205,5437,4797,33,10234,31.3,30241,78.1,6.7
28145,21205,14486,13825,38.2,28311,13.1,44880,76.4,5.1
28147,11140,7594,7005,40.1,14599,24.1,32016,77.3,4.3
28149,35676,24737,22403,38.8,47140,24.1,41162,86.7,4.1
28151,34818,25273,21958,36.4,47231,34.2,30187,76.9,11.3
28153,15449,10606,9874,38.6,20480,25.3,35545,75.6,5.2
28155,7479,4969,4798,40.6,9767,20.7,39192,85.2,5.4
28157,7085,4249,4798,38.7,9047,35.1,26390,69.4,3.8
28159,13847,9272,8888,40.6,18160,23,36091,78,6.4
28161,9605,6488,5983,42.2,12471,22.9,35312,78.4,2.8
28163,20657,12263,15001,35.5,27264,34.8,31773,76.6,8.2
29001,20670,13220,12139,28,25359,23.8,36819,89.9,3.6
29003,13376,8746,8604,41.8,17350,9.7,53356,90.6,2.8
29005,4226,2688,2605,47.1,5293,12.8,45966,90,2.4
29007,20036,14209,11812,39,26021,17,42463,84.5,4.4
29009,27695,17780,17952,43.7,35732,21.4,38060,82,6
29011,9036,6018,5890,41.7,11908,16.1,40349,86.4,3.2
29013,12500,8316,8101,41.7,16417,13.8,42133,85.3,3.3
29015,15569,9403,9436,53.6,18839,17.9,36413,85.2,4.2
29017,9352,6048,6004,43.6,12052,17.4,40935,78.8,2.3
29019,140860,90917,85677,30.9,176594,16.6,52824,93.7,3.1
29021,68719,44028,44910,37.5,88938,17.8,47517,87.2,4.1
29023,32649,21969,20770,40.2,42739,22,35494,83.2,5.4
29025,6892,4483,4579,42.2,9062,12.7,44952,90,2.5
29027,35524,21991,23087,38.3,45078,11.6,53186,85.7,3.2
29029,36334,22421,22076,50.8,44497,16.8,47373,88.2,4.4
29031,62021,40661,38252,36.4,78913,15.2,50227,90.2,3.7
29033,6900,4545,4368,43.7,8913,16.6,44581,85.9,5
29035,4718,3171,2997,42.4,6168,21.2,33283,79.9,5.2
29037,77625,52639,50206,39.7,102845,8.7,64422,92.5,3.8
29039,10707,7013,7003,45,14016,19.8,35998,84.4,5.1
29041,5790,3755,3761,45.8,7516,13.3,44229,87.7,2.1
29043,62675,43088,41313,37.8,84401,10.7,54273,91.1,4.1
29045,5180,3337,3386,43.9,6723,15.5,43975,86.5,2.7
29047,180449,121749,117336,37.1,239085,8.4,65973,92.7,3.6
29049,15734,10272,10338,41.8,20610,10.4,58371,92.5,3.2
29051,59282,37876,38755,38.5,76631,10.9,55767,91.3,3.1
29053,13837,8437,9275,38.9,17712,14.7,47187,89,3.1
29055,18612,12228,12074,41.9,24302,18.6,41139,78.3,6.6
29057,6030,3764,3867,46.8,7631,17.5,37884,86.5,4.7
29059,12614,8252,8196,43.7,16448,18.6,36178,81.4,5.4
29061,6063,4054,4155,40.9,8209,16.9,43519,84.1,2.7
29063,10515,4677,7936,41,12613,15.7,46835,85.9,2.2
29065,11926,7709,7678,44.4,15387,19.8,38722,78.9,4.2
29067,10505,6704,6654,47.4,13358,19.8,33121,80.1,3.3
29069,22741,15897,14638,39.6,30535,27.2,33237,73.9,4.1
29071,78929,51778,51060,40.8,102838,10.7,55496,87.2,3.8
29073,11697,7417,7391,46.3,14808,12.1,48593,86,2.9
29075,5007,3455,3206,41,6661,14.6,42402,89.3,3.4
29077,228355,147710,140980,35.9,288690,16.5,42802,91.2,3.6
29079,7738,5273,4892,40.7,10165,17.1,40303,87.1,2.6
29081,6446,4345,4211,42.7,8556,18.1,39021,85.3,2.1
29083,16794,10990,10604,44.2,21594,20.7,42607,87,3.9
29085,7653,4714,4555,54.2,9269,19.3,33649,81.8,5
29087,3552,2253,2195,47.3,4448,14.1,42240,90.4,2.8
29089,7859,5063,4995,39.4,10058,15.9,48518,88.3,2.9
29091,30580,20605,19605,40.7,40210,20.5,36323,84.7,3.8
29093,7906,5024,4998,44.7,10022,22.4,34133,80.8,5.3
29095,526045,357130,334671,36.6,691801,15.5,50822,89.8,4.4
29097,89002,61112,57999,36,119111,17.5,44699,87,3.9
29099,171305,112791,111435,39.4,224226,10.1,61508,87.5,4.9
29101,42327,26101,27841,29.8,53942,14.4,50257,91.4,4.3
29103,2992,1960,1974,44.4,3934,18.9,36770,86.2,3.5
29105,26705,18031,17459,40,35490,15.7,40885,81.8,4.9
29107,25122,16453,16165,42,32618,12.7,52065,88.9,3.5
29109,28708,19356,19025,40.1,38381,14.9,41934,84.1,4.1
29111,7865,5059,5075,38.9,10134,16.9,43813,87.8,3
29113,41079,27582,27685,37.3,55267,11.2,56833,87.2,5.1
29115,9279,6277,5887,42.5,12164,16.1,41176,88.2,2.1
29117,12043,8570,6665,41,15235,17.6,41759,86,2.5
29119,16708,11148,11472,38.2,22620,21.4,37594,78.2,3.4
29121,11616,7713,7457,43.7,15170,16.3,40603,87.4,4.9
29123,9581,6345,6098,41.9,12443,18,36909,80,3.4
29125,6985,4432,4426,45.1,8858,15.2,43192,82.6,5.1
29127,22161,14862,14032,39.7,28894,14.5,45187,87.1,3.7
29129,2826,1840,1859,44.9,3699,13.6,42239,88.8,2.7
29131,19243,12633,12573,41.5,25206,16.3,41274,84.9,4
29133,10842,6353,7446,40,13799,28.4,32388,72.8,5.4
29135,12041,7498,8520,37.9,16018,11.6,50241,83.6,2.7
29137,6682,4225,4333,45.6,8558,15.4,41630,89.7,3.4
29139,9015,5801,5819,44.5,11620,15.6,42701,83.8,4.3
29141,15693,10030,10183,46.7,20213,19.6,38412,77.8,4.6
29143,13766,9338,8577,41.6,17915,25,33037,75.9,6.2
29145,44506,29506,29188,40.1,58694,14.3,46170,85.6,3.6
29147,18957,11328,11342,29.3,22670,17,44923,92.6,3.3
29149,8283,5477,5312,45.6,10789,24.9,30126,83.6,2.7
29151,10535,6577,7087,41.2,13664,8.6,55781,90.3,2
29153,7481,4618,4619,51.5,9237,25.3,32042,83.8,4.2
29155,12581,8973,8100,37.8,17073,30.9,33293,74.8,6
29157,14698,9695,9590,40.7,19285,10.3,51922,87.5,2.8
29159,31679,21368,20845,37.4,42213,15.2,42089,83.1,4
29161,35212,21253,23355,35,44608,19.6,40738,87,3.5
29163,14373,8261,10177,39.6,18438,18,43617,80.4,3
29165,74877,49676,48633,38.2,98309,6.1,77933,95.3,3.2
29167,24062,15959,15326,38,31285,16.8,44357,86.5,5.3
29169,40950,22637,30017,27.4,52654,14.2,50870,89.9,4.4
29171,3770,2405,2448,46,4853,17.5,40150,88.5,1.5
29173,8018,5032,5192,44.7,10224,10.9,51564,87.9,4.1
29175,19548,11880,13109,38.8,24989,16.1,43386,86.4,3.9
29177,17597,11413,11341,42.6,22754,11,57589,88,4.8
29179,5173,3114,3341,46.9,6455,22.1,33487,76,4.5
29181,10628,7052,6765,42.5,13817,27.7,30796,78.2,4.2
29183,297702,198654,192264,38.1,390918,5.2,80696,94.3,3
29185,7474,4592,4680,49.3,9272,20.7,35683,81.1,4.1
29186,13967,8888,9142,42.9,18030,11.7,57701,87.5,2.7
29187,52402,31034,35593,39,66627,16.3,42851,82.2,3.8
29189,776916,524651,473930,40.3,998581,9.2,62756,93,4.4
29195,17671,11525,11455,38,22980,15.9,43095,84.6,3
29197,3248,2221,2173,39.4,4394,19.8,38134,86.7,3.6
29199,3524,2472,2460,36.9,4932,16.1,39399,82.8,3.1
29201,29506,19858,18887,39.5,38745,18.4,41738,83,3.9
29203,6377,4107,4061,45.4,8168,26.4,29499,81.7,4.5
29205,4631,3059,3023,42.3,6082,16.6,40679,90.6,3.7
29207,22980,15053,14535,42.1,29588,19.1,37694,80.4,4.5
29209,25760,15866,15181,53,31047,12.9,43092,86.7,4.1
29211,4836,3038,3224,42.6,6262,17,40770,83.8,2.3
29213,43043,28178,26557,41.7,54735,17,38268,88.2,4.4
29215,20182,12309,13466,42.5,25775,29.9,33879,82.1,3.4
29217,15718,10579,10144,40.2,20723,17.5,39036,87.4,2.8
29219,25612,16870,16932,40.6,33802,11.8,54756,85.8,4
29221,19136,12082,12757,41.1,24839,22,35745,77,5.6
29223,10452,6657,6482,47.4,13139,26,30793,75.3,4.3
29225,27794,18693,19413,37.4,38106,16.7,46989,86,3.1
29227,1612,1032,992,48.4,2024,14.2,41338,89.1,2.6
29229,13640,9303,8983,41.5,18286,24.2,32722,79.3,4.7
29510,249517,160688,150716,35.3,311404,24.3,39954,84.5,6.9
30001,7740,4599,4802,42.1,9401,14.4,40218,93.7,4.3
30003,8772,6742,6601,30,13343,25.5,39445,86.3,10.5
30005,4609,3358,3243,34.1,6601,24.3,36852,89.4,8.9
30007,4590,2819,2928,48.1,5747,10.6,50791,93.6,3.3
30009,8592,5134,5326,49.9,10460,10.3,53794,93.9,2.3
30011,976,602,601,52,1203,13.8,47280,92,1.6
30013,63431,40427,41328,38.2,81755,14.2,45569,91.7,3
30015,4417,2890,2869,41.3,5759,15.7,40718,93,1.9
30017,9357,5929,5995,42,11924,11.4,48935,91.4,1.4
30019,1370,866,889,48,1755,10.3,49333,94.8,1.3
30021,7210,4489,4838,39.8,9327,11.2,55312,92.5,1.4
30023,7725,4246,4839,48.2,9085,18.6,38394,89.5,1.8
30025,2286,1519,1601,38.2,3120,8.5,54158,96.2,2.1
30027,9026,5598,5815,46.2,11413,14.6,45520,93.1,1.8
30029,76418,49183,48899,42.3,98082,12.3,50249,94.5,4.1
30031,83318,50492,54010,33.4,104502,11.4,60439,96.8,3.8
30033,1020,640,670,42.8,1310,13.8,43328,93.7,0
30035,9421,6993,6701,31.9,13694,28.3,37207,89.8,5.7
30037,668,406,425,51.7,831,18.3,38276,93.4,1.5
30039,2826,1653,1715,54.5,3368,13.1,43469,89.5,3.5
30041,11990,8180,8362,34.3,16542,19.5,41705,90.5,3.2
30043,9465,5868,5985,48,11853,8.8,62734,94.9,3.7
30045,1578,923,1017,51.6,1940,13.4,44607,94.9,1.7
30047,22517,15065,14693,42.4,29758,19.2,40888,90.6,5
30049,52744,33974,33308,41.5,67282,10.4,60370,94.9,2.7
30051,1882,1248,1161,43.2,2409,20.2,38535,79.2,3
30053,15724,9497,9762,52.7,19259,18.7,37793,88.1,5.5
30055,1350,843,857,47.9,1700,15.6,46001,93.1,0.6
30057,6680,3817,4107,53.8,7924,11.2,51252,94.5,2.4
30059,1500,891,936,52.2,1827,18.3,39284,92.5,1.8
30061,3443,2033,2151,53.6,4184,17.8,39933,87.4,3.2
30063,93752,57734,58396,35.6,116130,15.2,47086,95,4.9
30065,3672,2297,2292,50,4589,17.4,42103,90.2,3.1
30067,13096,8026,8088,46.8,16114,11.7,45405,95.4,2.5
30069,398,225,264,50.1,489,15.1,43230,97.8,2.6
30071,3180,2050,2083,45.7,4133,15.5,42550,91.3,4.1
30073,4646,3102,2982,42.6,6084,18.4,39984,89.2,5.1
30075,1446,876,870,51.6,1746,10.7,47996,94.9,3
30077,5794,2614,4244,45.4,6858,17.5,44863,88.6,0.6
30079,946,578,604,51.4,1182,12.1,43592,93.1,3.8
30081,33854,21288,20800,48.8,42088,13.8,44851,91.1,4.3
30083,8515,5548,5934,36.8,11482,7.5,65277,92.2,1.8
30085,7548,5636,5669,30.5,11305,23.9,40129,84.9,3.1
30087,6546,4573,4714,35.7,9287,16.6,53946,88.3,6.2
30089,9459,5602,5932,53.6,11534,17.6,38486,88.1,4.4
30091,2878,1784,1864,45,3648,10.6,49112,91.3,1.7
30093,27464,17148,17405,40.5,34553,15.5,45231,90.8,4.4
30095,7386,4596,4810,47.2,9406,8.4,59905,95,2.4
30097,2873,1774,1849,47.9,3623,9.8,49666,94,0.2
30099,4626,3057,2999,44.2,6056,14.1,46185,92.9,3.3
30101,4041,2141,2836,41.8,4977,16.8,42689,84.1,0.6
30103,565,339,353,52.9,692,10.3,50770,92.2,0
30105,5846,3750,3789,44.8,7539,12.5,47028,93.5,3
30107,1631,1045,1072,46.3,2117,19,37360,75.9,1.7
30109,857,541,552,48.5,1093,10.9,47908,87.9,1.6
30111,121245,80497,77940,38.3,158437,8.8,57351,93.1,2.5
31001,24162,15829,15855,38,31684,12.7,48010,90.9,3.6
31003,4838,3160,3169,45.4,6329,11.3,48799,91,1.1
31005,343,236,233,38.4,469,11.9,44511,95,2.3
31007,635,400,398,52.8,798,12.5,51049,96,5.4
31009,384,233,251,50.3,484,15.5,48974,98.7,0.7
31011,4084,2654,2678,43.9,5332,10.1,52844,93.5,1
31013,8338,5622,5572,39.5,11194,11.5,56537,91.5,2.9
31015,1586,1002,980,52.3,1982,14.7,41461,94.8,0.6
31017,2326,1529,1431,47.2,2960,13.8,44709,92.5,0.2
31019,37768,24718,24665,32.9,49383,11.2,57036,93.6,2.4
31021,5112,3311,3235,46.8,6546,10.7,51054,89.9,1.6
31023,6181,4008,4044,44.2,8052,8.9,55285,91.1,3.1
31025,19532,12801,12966,41.9,25767,7.6,63707,94.7,2.3
31027,6503,4297,4374,43.7,8671,9.4,53864,92.8,1.3
31029,2957,2002,1935,42.7,3937,9.3,51695,88.9,1
31031,4510,2890,2942,43.4,5832,11.9,48933,91.2,1.7
31033,7652,5006,5045,39.6,10051,9.4,52565,93.7,1.7
31035,4663,3011,3152,43,6163,11.3,51712,89.6,1.8
31037,7228,5027,5387,33.7,10414,9.8,50901,71.5,4
31039,6811,4492,4524,43.1,9016,8.7,56419,87.7,1.7
31041,8270,5450,5357,43.6,10807,11.6,47199,92.3,1.5
31043,14579,10186,10279,34.1,20465,12,53332,74.3,4.9
31045,7356,4507,4472,33.7,8979,16.9,44496,94.4,1.2
31047,17111,11554,12086,36.3,23640,12.7,51688,75.9,3.3
31049,1483,953,920,49.2,1873,11.5,48546,90.9,3.2
31051,4325,2830,2932,42.1,5762,8.5,52436,88.5,2.3
